product_id,product_category_name,avg_deliverytime,avg_review,price,delivery_cost,order_count,revenue
7fa3e1a663cc86837564958cf16853b3,baby,9.86,4.0,139.0,35.82,1,174.82
7fa4c60dbf8adabb4797ac6719fbdbff,health beauty,10.91,5.0,346.5,42.58,2,389.08
7fa573c197477e03953feaa1d44bf28b,baby,24.0,1.0,1648.0,156.05,1,1804.05
7fa79f73326e6b9b13b79f60a435d4a5,sports leisure,16.893333333333334,4.0,647.0,44.28,3,691.28
7fa9cd17cea7ecbac9778cc86b7f9033,housewares,5.174444444444444,4.666666666666667,228.8,97.61,9,326.41
7faa2f80dd4c483a89f204c073c5b447,watches gifts,7.93,5.0,105.0,23.31,1,128.31
7fab1a1472fdd934397068931f63f3ca,toys,10.821666666666667,4.0,3391.9,746.62,48,4138.52
7facb0c1345658cbdc0850feaaae0678,health beauty,25.87,3.0,46.49,15.1,1,61.59
7fb04722aba7a2b632bac8f9819796f3,health beauty,10.46241379310345,4.137931034482759,7185.1,1778.36,87,8963.460000000001
7fb06133a9a56c3d8a2819e9f4d45422,construction tools,13.026666666666666,4.666666666666667,389.20000000000005,59.42,3,448.62000000000006
7fb2982ef87cf37c760ac841e5afb9e2,Furniture,6.18,5.0,79.99,95.23,1,175.22
7fb3f37949847dce3f2a1b81d4445f55,Fashion,15.67,5.0,27.9,25.38,1,53.28
7fb7c9580222a2af9eb7a95a6ce85fc5,housewares,6.517777777777778,3.888888888888889,260.90999999999997,115.39,9,376.29999999999995
7fb9118562782456232ad0c6e54386be,health beauty,5.99,4.0,98.89,16.32,1,115.21000000000001
7fbbe412c783af7237d40b9145aa5a8b,garden tools,7.17,1.0,25.99,21.01,1,47.0
7fbf3cba00dcf6da3f7c0fe6a162b4c1,health beauty,8.31,3.0,49.99,13.47,1,63.46
7fc59915d9bde9a845801ee04a8658fa,Fashion,7.68,4.5,50.29,19.96,2,70.25
7fc9ddb575be2fd4783d8a2207f664b0,baby,11.433333333333332,5.0,258.70000000000005,53.06,3,311.76000000000005
7fcf94eac206f052689149415c84663e,housewares,6.61,4.5,63.02,17.009999999999998,2,80.03
7fd2dfb9d85ff5f61bf8d9abf82014f6,sports leisure,12.12,4.0,132.0,27.46,1,159.46
7fd5ed44c2c119be619555591475b233,bed bath table,6.03,4.0,54.9,12.23,1,67.13
7fd6586464df3ea9bad637e34580c186,computers accessories,23.44,3.0,59.99,16.18,1,76.17
7fd769d8502843f5c3f074785f9cfd61,housewares,16.32,1.0,33.99,18.23,1,52.22
7fd7d089731ec588f65f9c3be9aab4e8,music,4.88,5.0,16.9,7.39,1,24.29
7fd93eccaf2d461cb6bc4bbd1aa91f1a,watches gifts,15.85,1.0,699.17,20.59,1,719.76
7fd9bccf4c66729e3f5bd94f542de136,sports leisure,24.84,3.0,645.0,19.26,1,664.26
7fda46e6f8996ebe3acf684cca0124c2,bed bath table,13.046666666666667,4.5,599.9399999999999,145.10999999999999,6,745.05
7fda6ff601b1c45aacfd6a24e7f2d45f,sports leisure,16.74,5.0,110.0,25.26,1,135.26
7fdae1cadbaf2e5dde310512dafed98d,sports leisure,11.54,5.0,43.9,16.79,1,60.69
7fdbc1ecf5fdf5c98d9b14e110133eb3,sports leisure,7.11,5.0,17.33,11.85,1,29.18
7fdff1c504647eff040e08cd98ce3210,toys,18.227777777777778,4.0,1079.1000000000001,149.81,9,1228.91
7fe14f1d9c5f003f196c92337d12810e,Furniture,13.76,3.0,48.99,19.53,1,68.52000000000001
7fe2ac55c3a8e1eb6cffdec46c37ef20,sports leisure,18.95,5.0,227.0,17.35,1,244.35
7fe3f176f02fbc85e3f9d24e0f34e860,housewares,7.97,3.0,36.0,9.82,1,45.82
7fe486a60125c1541517e30944f95066,home appliances,14.972,4.3,1685.9,359.83,10,2045.73
7fe7d331253bc4643ab397881aa801e7,health beauty,12.21,1.0,54.49,18.26,1,72.75
7fee0b6e534e2e94cc13f0b94b3cfde7,pet shop,9.35,3.0,89.99,15.84,1,105.83
7ff191f993bba082a0f6a643749d9f4b,health beauty,5.95,5.0,60.0,23.34,3,83.34
7ff398be53b9d0ce7eb2b2e934696b15,electronics,16.5,4.0,14.99,11.85,1,26.84
7ff5f712c2c3e11035668702e6748204,housewares,8.48,5.0,49.24,14.86,2,64.1
7ff723bcd6aafa0ba68c45f550e7dc0b,baby,10.02,5.0,69.99,23.07,1,93.06
7ff7661b8c3f488705fcf1f407d04329,Food & Beverage,6.329999999999999,5.0,97.5,36.34,3,133.84
7ffd59e4a33610e863f39cd3040ae7b1,auto,13.32,5.0,795.95,23.45,1,819.4000000000001
7ffd81a5a062250921d431ad78ecb9e7,health beauty,4.38,4.0,66.9,13.13,1,80.03
80033c8e73f5b367b3809549337f0122,sports leisure,5.21,5.0,160.0,12.14,1,172.14
80067e2f48621e2fbcc21fced631156e,pet shop,8.63,5.0,51.8,23.7,2,75.5
8006cc1b6dee0d91ffe9cf906016dac7,watches gifts,13.094999999999999,4.5,1000.0,47.03,2,1047.03
80077c975922ef05cb85da41e6f10fb1,auto,14.45,5.0,61.72,15.18,1,76.9
80082b84965c79abbdc447a717c22f57,cool stuff,10.89,5.0,24.0,18.23,1,42.230000000000004
80096496b2a02d4fff129b5e6a8f047e,sports leisure,3.84,4.666666666666667,485.97,70.28999999999999,3,556.26
800b4691fe11622089b5437c9713fe95,Furniture,6.74,5.0,65.7,12.8,1,78.5
800f75019492a0d9ffb2483ae65b59f1,Fashion,7.32,4.0,39.99,15.1,1,55.09
80103e141ed0da3b1d63cb0c7d1f7d48,telephony,18.68,3.6666666666666665,179.7,48.2,3,227.89999999999998
801209a2f42502b713a4c72df76c8e8c,sports leisure,4.23,3.0,45.99,13.9,1,59.89
8015f5d7a88ec30688c99aa9486561f7,telephony,11.52,5.0,19.9,10.96,1,30.86
8016b7670842c9e99086f95ca96d7356,small appliances,9.52,5.0,638.0,45.32,2,683.32
80193ccd40cf27a70af5f819fdfafe84,Furniture,2.76,5.0,32.9,9.34,1,42.239999999999995
8019fbe8d40bc84f08ced347ed6908d4,Furniture,29.3,5.0,179.9,99.34,1,279.24
801a695ff5c0c14970a71a4ceb70989e,home construction,21.06,1.0,146.9,15.2,1,162.1
801a8823d2fb3157110897e1af035a5d,small appliances,14.12,4.333333333333333,297.0,58.79,3,355.79
801abf9ab81269e94b64dd62fbd50fc2,baby,3.02,5.0,78.67,13.28,1,91.95
801cbc289593826559bed08171034485,Fashion,9.87,4.0,65.0,18.33,1,83.33
801e1758675639e98967a271d92f4054,kitchen dining laundry garden furniture,5.715,5.0,179.8,23.94,2,203.74
801f0a5ea1ac28df44d65195cf4e2620,pet shop,12.03,5.0,77.7,11.75,1,89.45
801f31733449dbc73ff67eb9117898e3,home appliances,4.35,4.0,17.0,7.87,1,24.87
801f748b352e480bd143bcbb6fe86cbb,health beauty,9.1,5.0,12.0,18.23,1,30.23
8021eec060840489d25c322ee7fa5ed4,perfumery,5.97,4.0,38.9,11.85,1,50.75
80298f0be0af5a4873f12e2521515281,health beauty,4.41,4.5,118.98,29.400000000000002,2,148.38
8029d86aeeffd256b2b82cbe2986f386,sports leisure,3.86,2.0,54.9,10.76,1,65.66
802b191477641b98e903230bcfaa2a47,telephony,16.53,4.0,29.0,15.1,1,44.1
802b8430511a39ecdad069cf6c7dd812,housewares,11.91,1.0,180.0,29.51,1,209.51
802c5db7d7c05d87d41f83f6b0f19e34,health beauty,3.0499999999999994,5.0,74.69999999999999,33.51,3,108.20999999999998
802d4aa654f6b24ca4d5bd2c61c0b079,electronics,7.9,4.375,3327.92,112.86999999999999,8,3440.79
802e849764db04b055b0cb2c12022d32,cool stuff,12.81,5.0,79.9,16.92,1,96.82000000000001
8032bb148ff355a9d402573fbd6c4b89,Fashion,5.92,5.0,225.0,8.84,1,233.84
8032dd9dcd307cde20d9caeac304b6a0,telephony,16.98,3.0,159.9,19.0,1,178.9
803668f063859a1f96b67b83b71e86ef,housewares,7.636,4.8,384.0,89.64999999999999,5,473.65
803711d24d376b5e52332a616f50dbe5,health beauty,9.2675,4.25,168.0,64.45,4,232.45
8038040ee2a71048d4bdbbdc985b69ab,bed bath table,7.12,5.0,129.9,14.49,1,144.39000000000001
803afd213dfaca86aacd31b3c7d9a296,housewares,13.5,5.0,67.89,19.72,1,87.61
803f77475e1b51b47f1bfec4f2ec353f,auto,12.84611111111111,4.0,1277.82,233.53,18,1511.35
804276969fd6adfcfb9c9dcbce2fe8ec,sports leisure,10.75,5.0,1020.0,113.96,4,1133.96
8043608c406d413f7f645257cdc33f73,housewares,4.72,1.0,144.0,30.8,2,174.8
80459e1beff7fc5d0e2fbe676d043a64,watches gifts,8.035,5.0,1317.8,67.2,2,1385.0
8047a9de3dd280cc068a2cba4586b91f,housewares,8.27,5.0,43.0,16.11,1,59.11
8049d38dde63e0ca96af1e9511d4727d,bed bath table,29.185000000000002,4.0,1128.3,129.94,4,1258.24
804a1a0d5ac09246cf0d527bbd4c5aa3,art,13.21,5.0,49.3,22.28,1,71.58
804b8b7fa3fa43cfed7ceaa5fa0f6898,bed bath table,3.08,5.0,64.0,12.89,1,76.89
804f35d5834309996feeeb8a7ac361cd,pet shop,25.72666666666667,3.6666666666666665,149.7,85.41,3,235.10999999999999
8058b0067728a211c68874081e7352d4,sports leisure,14.299999999999999,4.666666666666667,118.5,53.35,3,171.85
805967bd91579942b3caac4ebcc39a54,bed bath table,13.464285714285714,3.857142857142857,348.15000000000003,103.48,7,451.63000000000005
805bf2490cf3dfc00aa1ce921ffde7ef,computers accessories,11.13,5.0,945.0,108.74,1,1053.74
805cb130b4477536c829664a9858aba2,stationery,16.23,5.0,19.9,15.1,1,35.0
805e46e794f114d8800f55296251f907,Fashion,7.36,5.0,84.9,17.84,1,102.74000000000001
805fb04b1eee16776d3ff45a40a30044,Furniture,24.4375,2.75,480.96,61.77,4,542.73
8060b4a1aeecf25a9ada1fc0f6e142dc,Furniture,5.5625,5.0,149.96,43.62,4,193.58
8064566a6062566058808b3815d7defa,cool stuff,11.84,4.0,259.99,33.62,1,293.61
80665d04b7d8216835a0ad52625c7039,stationery,12.26,3.0,194.0,43.66,2,237.66
8068fc569a07dc765b9620783787233c,air conditioning,11.29,4.0,199.0,18.96,1,217.96
806dadaa58bab7f4f6c0e7c1f334975e,health beauty,9.370000000000001,3.5,114.0,34.67,2,148.67000000000002
80728f3330e40b60b5ebfa9c6f740b8c,bed bath table,13.78,3.0,142.0,15.74,1,157.74
80736543f7c5c511bccb61d1544d9d0b,bed bath table,6.330000000000001,4.333333333333333,322.5,49.17,3,371.67
80799b95c48cecc9b90d45c338ef24c5,toys,6.05,5.0,28.5,18.3,1,46.8
807b118bfa0f764901f5a528e0e3b7f9,housewares,17.08,4.5,89.8,28.330000000000002,2,118.13
807b2de93dbb064bbc82dc6ac963bc61,Furniture,56.03,1.0,25.99,14.1,1,40.089999999999996
807d58831eeb7c3d2d80b696d679ff8f,Fashion,15.727500000000001,3.75,75.96,89.54,4,165.5
808190a48d18d09af357796e2b30d932,toys,9.05,4.8,847.5,96.18,5,943.6800000000001
80826ebdc7be9086c467cb10e61a24c6,costruction tools garden,7.63,1.0,25.45,22.11,1,47.56
8084668e41771f2a83531876b0c35ebf,computers accessories,6.81,5.0,589.0,13.69,1,602.69
8084d3582278c047f32ce0b24a42869d,bed bath table,22.06,5.0,84.9,17.43,1,102.33000000000001
8085332eae15bbb5b7daa5b11fad25dc,Fashion,9.25,5.0,369.0,24.29,1,393.29
8086f94038559ec291bdf9f16172e86b,home appliances,6.64,3.0,26.19,18.28,1,44.47
808a67fcfceaae1ecb87b9e85260e593,auto,5.35,5.0,53.9,11.73,1,65.63
8092fb20e422a961ea52cd441b5a4244,computers accessories,16.805,4.75,620.0,67.4,4,687.4
8093c8511b079b39f83ad0d34e731f34,construction tools,10.809999999999999,4.5,179.95,36.21,2,216.16
8096dd79187d317b844454d6e6d9039a,cool stuff,4.02,5.0,829.0,14.62,1,843.62
8097e6d8de77768d9f72295263e440fa,health beauty,14.815999999999999,4.2,592.51,129.89,5,722.4
809ab2033b8267fc321860bf0d4dbb11,Furniture,12.16,4.0,14.9,15.1,1,30.0
809aeb9f696910839dd8fd2c533e65a4,sports leisure,17.82,1.0,24.9,21.15,1,46.05
809b8a01c27dc36ebb039c6550c300ce,auto,7.99,5.0,44.9,37.22,1,82.12
809bc73ee4f939dfc94b7402962fb531,computers accessories,8.34,5.0,189.5,89.60000000000001,5,279.1
809cefda77a61d43df3d1b32f6ecfd92,pet shop,3.12,5.0,96.9,18.0,1,114.9
809e226beeb0526cf321f6e5664a8b68,pet shop,15.772,4.2,289.95,77.08,5,367.03
809ed6a364a44fcde2a4d20532e6ac70,telephony,15.82,5.0,19.99,15.1,1,35.089999999999996
809f2a482cb6abfaa2cc24167538f57c,health beauty,6.693333333333334,5.0,41.1,23.34,3,64.44
80a08e4dfa5115b34f674eca035a01dd,sports leisure,10.463333333333333,4.166666666666667,459.93999999999994,95.74,6,555.68
80a286e053c52c87a4900fba51ee5b05,Furniture,13.27,4.0,99.9,18.27,1,118.17
80a28a92c0530e6838d3f35cae419d34,pet shop,19.8225,3.5,879.6,264.95,4,1144.55
80a29790293a83b877cb353f5ae338e1,Fashion,13.21,5.0,147.0,16.11,3,163.11
80a354492ba20a7ef994a4cad98e807d,bed bath table,26.02,2.0,38.9,25.63,1,64.53
80a43af9cebbce401a0e92603326450c,housewares,1.8,4.0,17.7,7.71,1,25.41
80a7857c3c116ce0a0c5489f07721f5f,computers accessories,12.87,5.0,389.0,21.91,1,410.91
80a96c144008b8446632f872d3b1a3ed,housewares,2.55,5.0,104.97,18.54,1,123.50999999999999
80ac250f5bffe3fff8097929c3c4a938,Fashion,15.143333333333333,2.3333333333333335,74.97,35.63,3,110.6
80ad583034527f821e579d479f82fae9,Furniture,14.94,1.0,176.99,83.09,1,260.08000000000004
80aed7c1df22a03593fdd335531bdc72,toys,3.94,5.0,37.0,7.52,1,44.519999999999996
80b277131c86232dec38056fa40eaeca,sports leisure,22.89,1.0,59.9,21.22,1,81.12
80b391b2dc6c958ef3ad34fa7ee01423,auto,10.83,4.0,29.9,19.04,1,48.94
80b5182ab2afa5091844c94a0106b843,Fashion,17.895,4.5,139.8,42.17,2,181.97000000000003
80b6ed0e8830e4532f348028372a3d42,stationery,6.04,4.0,149.9,9.86,1,159.76
80ba61cb89c5cc6f704b91b30fae834c,toys,2.4,5.0,49.99,21.15,1,71.14
80be7f3c94ee90b42197f718de0ea371,baby,12.89,4.5,998.9,76.27,2,1075.17
80be9ceee6b3290d8a41e98cf7d44454,electronics,5.05,4.0,89.0,7.88,1,96.88
80c2ccc80085da41e8c055401fef8e3d,sports leisure,5.58,4.0,575.99,37.39,1,613.38
80c8ac047ca651a5672b8a7973085640,sports leisure,11.03,4.0,599.0,28.54,1,627.54
80c8ded77011b1d2c8e3bdbff65eab23,health beauty,12.004999999999999,3.0,248.22,23.88,2,272.1
80cbd9107719ba49c3a02fbd942b4717,consoles games,22.843333333333334,3.6666666666666665,375.97,54.79,3,430.76000000000005
80cc039ed021cda9066625e945327f70,auto,15.42,4.0,159.0,13.29,1,172.29
80cd00bb256df12dfc70fa63f2136586,sports leisure,20.35,3.0,266.0,17.62,1,283.62
80d2404aa74015aa6cd21863642295f7,baby,6.7459999999999996,4.8,559.5,126.53,5,686.03
80d26752db9f24b4822df9aed428d3b6,bed bath table,6.58,1.0,14.0,11.85,1,25.85
80d3aeff2ab6c9d795010c029dbd5ddd,Furniture,14.64,4.833333333333333,1079.94,166.51,6,1246.45
80d63636780c5975e5c93b63236d481d,health beauty,24.4,5.0,142.47,43.41,1,185.88
80d702d8e2231e25bee9d145c2c86b6f,perfumery,9.1975,4.75,159.6,48.5,4,208.1
80d7f196d2d484ced59663c82b434174,watches gifts,13.075,4.75,391.6,79.16,4,470.76
80d94e8b1c573406cd537684045cc87a,housewares,6.02,5.0,69.9,18.37,1,88.27000000000001
80db55ab8514dce76cb6a22d5014b73a,sports leisure,48.23,2.0,120.0,18.72,1,138.72
80df62ce491a20d390c9f69402310f0a,computers accessories,17.908,3.4,551.5,246.01,15,797.51
80dfe643d04536672f84431155e07728,fixed telephony,16.55666666666667,3.0,50.97,51.04,3,102.00999999999999
80e0f6715654455d56df24bd11480824,Books,2.89,5.0,36.0,8.11,1,44.11
80e7f6c61346d1feb1bca71585ac62e4,Food & Beverage,16.14,2.0,89.9,37.32,1,127.22
80e8fdeeef442f075fbc30aea71f0d3f,computers accessories,10.97,5.0,33.9,16.11,1,50.01
80e93c9ff199f2b00ecc1962d520c339,fixed telephony,11.41,4.0,230.0,28.56,1,258.56
80e9d618cc71f5eed806b81bd62c38e4,housewares,25.515,3.0,369.94,32.08,2,402.02
80ec2c3e9b6567d1b32714e79282d57f,bed bath table,9.356666666666667,2.3333333333333335,299.94,79.53999999999999,6,379.48
80f258d43a984e2e7af7f1e1163e4018,pet shop,8.129999999999999,5.0,197.75,34.8,4,232.55
80fb011fd54fa5e1911a2f80c0fc878d,toys,12.558333333333332,5.0,308.4,100.35000000000001,6,408.75
80fc21f90a43fdcfc623f11f5457db10,watches gifts,15.899999999999999,5.0,236.0,38.66,2,274.65999999999997
80fcb8062aff23a658c4b047a08bec66,health beauty,2.73,4.0,35.0,15.38,1,50.38
8100d323ffa1909cfcf9fdf05f20b678,toys,15.51375,4.25,1199.2,176.99,8,1376.19
81040eb9c21d4f60b7771836b3255489,health beauty,9.93,5.0,49.99,17.6,1,67.59
8108bd323f83c37e82b2f8ff9263da19,cool stuff,11.08,5.0,398.0,55.730000000000004,2,453.73
810cb3c5af006624fa32d362077af85f,sports leisure,6.198571428571428,4.0,332.88,92.34,7,425.22
810cfa5dd36b001cfc186499381f72ab,Furniture,8.24,2.0,341.59999999999997,82.95,7,424.54999999999995
810e2944bca9850b934e1570ba372e7d,Furniture,11.983939393939393,4.0,2574.0,1054.39,33,3628.3900000000003
811809cbfd4d37f3fa4b2849bc288167,bed bath table,4.34,5.0,329.9,18.58,1,348.47999999999996
811c8bc1ddef7440e27dfb8cb536f334,baby,8.55,5.0,428.0,46.99,1,474.99
811ea06b526cf16fd375cbabb9b8a99f,auto,10.54,4.5,489.6,88.96000000000001,4,578.5600000000001
811f973313e8219988a69cc140c447f0,bed bath table,18.0325,2.625,769.2,158.07,8,927.27
81227b918dc751995a7301b5f38437b8,fixed telephony,13.55,3.0,245.98,27.64,2,273.62
8123e87dd3112536d2f0856287158c8e,auto,4.565,3.5,142.98,21.19,2,164.17
81258a06e30546c898c31a062ae3da08,bed bath table,14.99,4.0,248.8,21.82,1,270.62
81288df52439985f610be64465e53f57,sports leisure,13.3378125,4.21875,3537.7,591.58,32,4129.28
812b558694cd8e22f35f9d1bcfb549b5,dvds blu ray,15.075,4.5,39.8,59.85,2,99.65
812caec8528c1f3b1bed583530023cb5,bed bath table,7.8,5.0,79.0,26.72,1,105.72
812f1a638bcd733dd09a574e2424dff0,sports leisure,11.969999999999999,4.666666666666667,1019.6999999999999,74.74000000000001,3,1094.44
812f428f6757ab16c46cffc68f2e90c5,Furniture,10.302272727272728,2.5454545454545454,1315.6,456.96,22,1772.56
81310f3abbc71bf476f866abfa353df9,electronics,7.42,5.0,178.5,19.35,1,197.85
813329d52f377306fa1614ca9a962cd5,telephony,14.193999999999999,2.6,149.95,84.21000000000001,5,234.16
8133993c7a2e443974f9c5509b09b0fd,Fashion,17.67,1.0,180.0,16.01,1,196.01
8135b72ac72267bd0dd2fe06bcee1320,Furniture,14.42,5.0,249.99,37.07,1,287.06
813a30050677eb6996e12eea9ad400bf,health beauty,8.276250000000001,4.0,3522.0,367.84,8,3889.84
813a9ef2db7efff209973a335d043c0f,Furniture,8.516666666666667,5.0,897.0,120.67,3,1017.67
813abede22d2496612b447a3f55f629e,electronics,13.02,4.0,29.9,18.31,1,48.209999999999994
813e0977846de5206007de2bb18e44ba,toys,20.206666666666667,3.3333333333333335,4050.0,399.48,3,4449.48
8141daa1ca889b50094987ed7858337e,health beauty,7.03,5.0,119.9,18.94,1,138.84
8145324c201f9a26420e555a504a8c9d,housewares,6.33,5.0,24.7,8.29,1,32.989999999999995
814db92f0cda8c71fa27f4b022cea56f,Fashion,12.193333333333333,4.333333333333333,77.69999999999999,43.54,3,121.23999999999998
81521040c9500ac8e175c2839d193a46,telephony,9.5,4.0,34.9,20.0,1,54.9
8155728af949f234b666bf60ed257e6a,bed bath table,6.573333333333333,4.666666666666667,237.0,59.33,3,296.33
8156560a597cfcc16981c907c4cae459,bed bath table,9.17,5.0,179.0,18.38,1,197.38
8156795e2a2cba07750ff2fa3ad6e373,housewares,11.12,5.0,50.0,36.46,2,86.46000000000001
8158477dcd2a668fb6faf6aa4131b0f4,baby,17.77,5.0,44.98,32.16,2,77.13999999999999
815ab08327dd05cc75b2b67311f83239,toys,8.7625,4.625,87.83,97.19,8,185.01999999999998
815d8a47625751d186ae410a78cb58bc,housewares,10.71,5.0,97.8,54.16,2,151.95999999999998
81624136984f77ab82f6cfd66fa9f203,Furniture,36.695,3.0,37.5,35.29,2,72.78999999999999
8163c8c2e8dc7cc8c93d1b30a2e7428b,garden tools,11.295,5.0,674.6,89.42,4,764.02
81652e8e327c1690eecf9aa488c93895,health beauty,4.904999999999999,4.0,480.0,31.07,2,511.07
81677c98b443baa033a7fc18b862cea6,baby,3.14,5.0,65.8,8.2,1,74.0
816f6efbb3598f798900557f628e8a56,watches gifts,16.39,3.0,738.0,24.14,1,762.14
8171a6838a6c6eec7d768990eb7ecd42,bed bath table,9.91,4.0,30.0,15.1,1,45.1
8173ca41cdb176462f9ae79821a48404,sports leisure,4.688571428571429,5.0,502.59999999999997,157.3,14,659.9
8175f5b59bb3ab62f5cb114699fcc682,watches gifts,10.365,4.0,1313.69,32.14,2,1345.8300000000002
81761c6b742a57257960263f51adcb8e,housewares,4.96,5.0,330.0,25.02,1,355.02
81781c0fed9fe1ad6e8c81fca1e1cb08,bed bath table,19.1,5.0,100.0,19.89,1,119.89
817880704f1fcf911b4342385f701fc1,health beauty,5.83,5.0,2799.65,38.57,1,2838.2200000000003
8179f0f767e26a993ba41c67665a4b10,Furniture,31.11,5.0,115.9,19.09,1,134.99
817a6779721af586b76778eb4fdf98da,Furniture,12.4,5.0,679.76,89.45,4,769.21
817e1c2d22418c36386406ccacfa53e8,Furniture,14.239354838709678,4.161290322580645,5079.0,940.62,31,6019.62
817e7f7aeb6d2edd3000b35a1de238f0,bed bath table,23.77,5.0,129.9,27.38,1,157.28
81825b8f118d301ef4933de64545b307,housewares,19.15285714285714,3.4285714285714284,1155.0,269.15,7,1424.15
818430a64bb4e935b35f1f4da32612eb,musical instruments,7.663333333333334,4.0,173.7,34.64,3,208.33999999999997
818b2f7d6fe6abc4575e94c7dcccfcc4,bed bath table,5.76,4.0,198.0,33.92,2,231.92000000000002
818b53f8e37f256043e855531bd9bbef,health beauty,8.74,4.0,29.9,18.31,1,48.209999999999994
818c2f4d29b94c0600bbc109c6fa0efd,auto,4.716666666666666,4.666666666666667,95.97,54.620000000000005,3,150.59
818ce0c6a1687dd947ad226fb4387621,Furniture,19.42,4.0,114.99,18.52,1,133.51
8191994b4b3b86f1a4164ec05253fe86,perfumery,7.09,4.5,88.2,21.88,2,110.08
819386cf1eea26ae023a2895cd2f73d1,construction tools,1.87,5.0,158.95,12.32,1,171.26999999999998
819984117b8e0888730aa66265e56fc9,watches gifts,7.38,5.0,124.9,12.37,1,137.27
819cc553cef53e5f33e1e74ef5133409,health beauty,33.28,4.0,140.0,16.74,1,156.74
819fc0e9c061a08bac3d5044eb92b173,luggage accessories,10.197777777777778,4.555555555555555,1070.1000000000001,182.56,9,1252.66
81a266bbf4c7aa3113db84e81ca899b8,Furniture,14.985714285714286,3.2857142857142856,699.93,154.86,7,854.79
81a3d1dc085d3226530f23cd4af5030b,toys,8.081666666666665,4.666666666666667,193.76,86.41,6,280.16999999999996
81a3f1e46ec16acb4800a5002b014438,perfumery,6.74,5.0,136.78,8.22,1,145.0
81a5a7c8d9fea70f51d08af7a874e950,computers accessories,22.18,3.0,217.34,19.4,1,236.74
81a5ad77c14cd83d0c853e4c317cb837,garden tools,41.42,1.0,78.0,20.6,1,98.6
81a715d81e8758ea2cc757359c2272a4,bed bath table,8.82,4.0,99.9,17.95,1,117.85000000000001
81a7ce9e5b3c92b523c22a4d3d3e05f4,housewares,7.555,5.0,88.0,27.3,2,115.3
81ad2aebdd010001ccb2bf579b5ad94c,Furniture,4.14,4.5,359.8,50.79,2,410.59000000000003
81b02d54ef048c9d96b59460939023bd,sports leisure,2.4,5.0,614.99,12.66,1,627.65
81b454070eecf89b21503cd5d313aa57,auto,3.41,5.0,318.98,9.1,1,328.08000000000004
81b4af53ab9d9934fd591fd680f4aee9,telephony,18.86,4.0,59.9,15.17,1,75.07
81b6c7c058add831803fcbba6dcc1df2,bed bath table,7.2907142857142855,4.0,1518.6000000000001,201.7,14,1720.3000000000002
81bc8fd12691dc4b290dc8c668532e1e,home construction,14.270000000000001,4.333333333333333,469.34999999999997,53.64,3,522.99
81be03632106ad64ebaf3556427923ca,computers accessories,6.5,4.333333333333333,234.0,38.97,3,272.97
81c01a12e5d25299ba2283cfb09de22a,home construction,21.07,1.0,75.9,23.7,2,99.60000000000001
81c57baf4689d8d58fc4d8ff51ebb210,stationery,7.17,5.0,199.99,19.55,1,219.54000000000002
81c6b0f031d89938fce1df449b3b464b,Furniture,9.418333333333335,4.5,113.39999999999999,97.28,6,210.68
81c891c541361f1108fe9e2a645324d9,cool stuff,16.666666666666668,4.666666666666667,2637.9,159.84,3,2797.7400000000002
81cb8d21c3255d5c2143be50785cc2ad,Furniture,16.09,4.0,129.0,25.45,1,154.45
81d1cd44929d9c3a1f3bfd0a0c164baf,Furniture,8.305,5.0,199.6,77.94,4,277.53999999999996
81d2fa5b1805af5f9e0d08af321b2f35,health beauty,7.32,5.0,448.95000000000005,61.06,3,510.01000000000005
81d34fb425382e189529a619f8f2c077,auto,15.4725,4.75,45.69,62.06,4,107.75
81d3e576c988a53ef6a2e4d0baaa18e2,Furniture,21.39,3.0,259.9,47.9,1,307.79999999999995
81d759641b29a733d9e03e0df3155d70,Furniture,8.15,4.0,159.9,38.64,1,198.54000000000002
81d7eb906ca211cac7d603e93fa5eece,telephony,6.85,4.0,59.99,8.79,1,68.78
81d879a43537a2803762ce12282ccbc9,small appliances,7.16090909090909,3.6363636363636362,677.33,142.18,11,819.51
81dafd5731170e9cee4d7cc2d0be605c,Furniture,27.14,5.0,510.0,21.45,1,531.45
81db1eb74948f2d18f83fe4c1fbcd88c,home appliances,4.18,2.0,139.9,23.48,1,163.38
81db76f3ab0fae3c8cbd73d201fde481,sports leisure,10.79,3.0,89.9,16.88,1,106.78
81dba264e2c91829b19c58fa6eb33072,Furniture,23.839000000000002,3.5,490.0,209.25,10,699.25
81de659bfde3389fc8614bfba92e585a,Furniture,20.49,3.2222222222222223,2300.0,472.37,9,2772.37
81e02af7d00fcf604270221efe1d1b95,small appliances home oven and coffee,10.23,1.0,640.99,32.48,1,673.47
81e057ba50dab8e85df716fabefa2adb,sports leisure,7.17,5.0,43.2,25.66,2,68.86
81e11b02560e506662f5d75a88b94fa5,housewares,4.61,3.0,158.0,15.2,1,173.2
81e171883f20e3585db28d4ee81bd75c,electronics,10.04,1.0,104.0,36.92,2,140.92000000000002
81e201d7622e94f5f89b7dec514f94e4,electronics,8.19,5.0,22.0,18.25,1,40.25
81e28350cb23946c126a86d92667c48b,toys,9.13,5.0,49.99,16.54,1,66.53
81e3122f0151871654b6048a47b1565e,housewares,8.84,3.0,65.0,15.2,1,80.2
81e32892fb8587aa24b175d42bb6bfcc,housewares,7.617999999999999,5.0,662.4000000000001,83.24,5,745.6400000000001
